,linha,origem,destino,paradas,preco,mes_voo,dia_voo,hora_partida,min_partida,horas_total_duracao,hora_chegada,min_chegada
4718,Multiple carriers Premium economy,Delhi,Cochin,1,9845,3,21,6,0,15.0,21,0
4719,Jet Airways,Kolkata,Banglore,1,10844,5,18,18,55,21.416666666666668,16,20
4720,IndiGo,Delhi,Cochin,1,7048,3,27,4,45,8.583333333333334,13,20
4721,Jet Airways,Kolkata,Banglore,1,12692,12,6,9,35,25.333333333333332,10,55
4722,Jet Airways,Delhi,Cochin,1,13843,9,3,21,50,21.0,18,50
4723,Jet Airways,Banglore,New Delhi,1,7832,3,21,14,5,17.583333333333332,7,40
4724,IndiGo,Mumbai,Hyderabad,0,4049,1,6,9,15,1.5,10,45
4725,Jet Airways,Delhi,Cochin,1,12242,3,27,8,0,10.833333333333334,18,50
4726,Jet Airways,Delhi,Cochin,1,10262,6,24,19,15,23.75,19,0
4727,Jet Airways,Kolkata,Banglore,1,14571,9,6,8,25,11.416666666666666,19,50
4728,SpiceJet,Kolkata,Banglore,0,4174,5,24,17,10,2.5,19,40
4729,Multiple carriers,Delhi,Cochin,1,11264,5,27,6,0,6.583333333333333,12,35
4730,IndiGo,Kolkata,Banglore,0,4174,4,18,21,25,2.6666666666666665,0,5
4731,IndiGo,Chennai,Kolkata,0,3540,12,6,5,15,2.4166666666666665,7,40
4732,Vistara,Kolkata,Banglore,1,9345,5,18,7,10,13.166666666666666,20,20
4733,Air India,Delhi,Cochin,2,9653,6,6,16,40,26.583333333333332,19,15
4734,IndiGo,Mumbai,Hyderabad,0,3342,3,18,6,20,1.4166666666666667,7,45
4735,Multiple carriers,Delhi,Cochin,1,8073,5,18,10,0,15.5,1,30
4736,Jet Airways,Kolkata,Banglore,1,7064,1,4,6,30,14.25,20,45
4737,Jet Airways,Delhi,Cochin,2,13376,6,27,14,35,22.0,12,35
4738,Multiple carriers,Delhi,Cochin,1,15135,6,3,8,25,10.416666666666666,18,50
4739,Air India,Kolkata,Banglore,1,10413,5,24,10,0,10.416666666666666,20,25
4740,Vistara,Kolkata,Banglore,1,9187,1,5,20,20,14.416666666666666,10,45
4741,Jet Airways,Delhi,Cochin,2,13292,1,6,9,35,27.0,12,35
4742,IndiGo,Delhi,Cochin,1,6674,9,3,7,35,8.583333333333334,16,10
4743,IndiGo,Delhi,Cochin,1,8330,9,5,17,30,8.0,1,30
4744,Multiple carriers,Delhi,Cochin,1,11200,1,6,6,40,12.333333333333334,19,0
4745,Jet Airways,Delhi,Cochin,1,10262,3,6,10,0,26.583333333333332,12,35
4746,Vistara,Delhi,Cochin,0,6216,4,15,14,40,3.1666666666666665,17,50
4747,Jet Airways,Kolkata,Banglore,1,10844,5,18,20,0,23.833333333333332,19,50
4748,Jet Airways,Kolkata,Banglore,1,11134,3,24,16,55,25.25,18,10
4749,IndiGo,Chennai,Kolkata,0,5277,6,18,22,5,2.3333333333333335,0,25
4750,Jet Airways,Delhi,Cochin,2,14300,6,27,8,10,28.416666666666668,12,35
4751,Jet Airways,Banglore,New Delhi,1,17471,6,3,22,50,21.5,20,20
4752,Jet Airways,Kolkata,Banglore,1,10844,5,21,21,10,12.166666666666666,9,20
4753,SpiceJet,Banglore,New Delhi,0,5469,3,15,5,45,2.8333333333333335,8,35
4754,Jet Airways,Delhi,Cochin,1,10262,9,6,14,0,22.583333333333332,12,35
4755,SpiceJet,Delhi,Cochin,1,7185,6,3,16,35,6.25,22,50
4756,Air Asia,Kolkata,Banglore,0,3807,6,18,19,55,2.5,22,25
4757,Jet Airways,Delhi,Cochin,1,14714,1,6,17,30,10.916666666666666,4,25
4758,Vistara,Kolkata,Banglore,1,8610,6,5,7,10,13.166666666666666,20,20
4759,Jet Airways,Delhi,Cochin,1,17234,6,3,7,5,11.75,18,50
4760,Multiple carriers,Delhi,Cochin,3,15629,12,6,11,35,9.416666666666666,21,0
4761,Multiple carriers,Delhi,Cochin,2,6128,3,27,7,5,14.25,21,20
4762,Jet Airways,Delhi,Cochin,1,16289,9,3,16,0,12.416666666666666,4,25
4763,Jet Airways,Delhi,Cochin,2,15129,9,5,5,30,13.5,19,0
4764,Jet Airways,Banglore,New Delhi,1,7832,3,21,14,5,20.333333333333332,10,25
4765,Jet Airways,Banglore,New Delhi,1,22270,1,3,8,0,8.166666666666666,16,10
4766,Jet Airways,Kolkata,Banglore,1,11467,1,5,17,0,16.75,9,45
4767,IndiGo,Mumbai,Hyderabad,0,4392,9,5,19,5,1.5,20,35
4768,SpiceJet,Kolkata,Banglore,0,4491,6,5,17,10,2.5,19,40
4769,Jet Airways,Kolkata,Banglore,1,9663,5,18,21,10,12.166666666666666,9,20
4770,IndiGo,Delhi,Cochin,1,5883,6,27,18,35,6.916666666666667,1,30
4771,Air India,Delhi,Cochin,1,14777,3,3,19,0,12.666666666666666,7,40
4772,Air Asia,Kolkata,Banglore,1,5162,5,21,6,50,3.6666666666666665,10,30
4773,IndiGo,Kolkata,Banglore,0,4804,1,6,21,25,2.6666666666666665,0,5
4774,Jet Airways,Kolkata,Banglore,1,8529,12,6,14,5,21.916666666666668,12,0
4775,Jet Airways,Kolkata,Banglore,1,10844,9,6,6,30,9.833333333333334,16,20
4776,SpiceJet,Kolkata,Banglore,0,3873,9,4,6,55,2.5833333333333335,9,30
4777,IndiGo,Kolkata,Banglore,0,4804,12,6,9,35,2.75,12,20
4778,Jet Airways,Mumbai,Hyderabad,0,5678,12,5,2,55,1.4166666666666667,4,20
4779,Jet Airways,Kolkata,Banglore,1,12681,1,4,6,30,11.75,18,15
4780,Jet Airways,Banglore,New Delhi,1,9623,3,15,5,50,6.5,12,20
4781,Multiple carriers,Delhi,Cochin,1,15147,3,3,8,55,12.083333333333334,21,0
4782,Vistara,Kolkata,Banglore,1,9345,5,24,7,10,16.25,23,25
4783,Jet Airways,Kolkata,Banglore,1,7757,6,5,18,55,15.166666666666666,10,5
4784,Jet Airways,Kolkata,Banglore,1,10844,12,5,16,30,19.5,12,0
4785,Air India,Banglore,New Delhi,2,11948,3,3,11,5,35.083333333333336,22,10
4786,Jet Airways,Delhi,Cochin,2,13376,6,27,6,45,29.833333333333332,12,35
4787,Air India,Kolkata,Banglore,1,6117,5,15,19,0,9.666666666666666,4,40
4788,IndiGo,Delhi,Cochin,1,6171,6,3,4,55,11.25,16,10
4789,Jet Airways,Kolkata,Banglore,1,13626,12,6,14,5,5.75,19,50
4790,Jet Airways,Banglore,New Delhi,1,17471,6,3,21,25,21.75,19,10
4791,Multiple carriers,Delhi,Cochin,1,7531,3,21,10,20,8.916666666666666,19,15
4792,Jet Airways,Delhi,Cochin,1,12373,9,5,15,0,13.416666666666666,4,25
4793,Jet Airways,Delhi,Cochin,1,16289,5,27,7,5,5.5,12,35
4794,IndiGo,Banglore,New Delhi,0,4777,3,24,10,10,2.8333333333333335,13,0
4795,Jet Airways,Banglore,Delhi,0,5198,4,21,8,20,3.0,11,20
4796,Jet Airways,Kolkata,Banglore,1,10844,6,6,14,5,9.5,23,35
4797,Air India,Banglore,Delhi,0,7171,5,18,17,0,2.75,19,45
4798,Air India,Delhi,Cochin,2,11942,6,27,18,45,24.5,19,15
4799,IndiGo,Banglore,Delhi,0,4423,4,27,10,30,2.8333333333333335,13,20
4800,Vistara,Delhi,Cochin,0,5586,3,18,14,55,2.9166666666666665,17,50
4801,Jet Airways,Kolkata,Banglore,1,11134,3,24,16,55,19.083333333333332,12,0
4802,Air Asia,Banglore,New Delhi,0,4284,3,24,5,50,2.8333333333333335,8,40
4803,Air India,Kolkata,Banglore,0,6245,1,5,14,15,2.5,16,45
4804,SpiceJet,Banglore,New Delhi,1,10341,3,15,10,20,7.916666666666667,18,15
4805,SpiceJet,Banglore,New Delhi,0,6860,3,3,5,45,2.8333333333333335,8,35
4806,Air India,Mumbai,Hyderabad,0,2050,3,4,19,30,1.25,20,45
4807,Multiple carriers,Delhi,Cochin,1,5797,6,24,17,45,7.75,1,30
4808,IndiGo,Banglore,New Delhi,0,7648,9,3,8,30,3.0,11,30
4809,Air India,Banglore,New Delhi,0,8851,3,15,21,10,2.75,23,55
4810,Air India,Kolkata,Banglore,2,13007,6,6,10,0,19.416666666666668,5,25
4811,Jet Airways,Kolkata,Banglore,1,13067,5,24,9,35,24.166666666666668,9,45
4812,IndiGo,Banglore,New Delhi,1,4049,3,18,16,55,4.916666666666667,21,50
4813,Jet Airways,Kolkata,Banglore,1,12692,12,6,17,0,25.0,18,0
4814,Air India,Chennai,Kolkata,0,4667,9,5,11,40,2.25,13,55
4815,Multiple carriers,Delhi,Cochin,2,8938,3,3,7,10,14.166666666666666,21,20
4816,IndiGo,Delhi,Cochin,1,10208,3,21,7,30,8.0,15,30
4817,Multiple carriers,Delhi,Cochin,1,7354,3,6,11,25,7.833333333333333,19,15
4818,Air India,Banglore,Delhi,0,5438,4,21,17,0,2.75,19,45
4819,Air Asia,Kolkata,Banglore,0,4107,5,24,22,50,2.5,1,20
4820,Jet Airways,Kolkata,Banglore,1,11134,3,24,19,45,16.25,12,0
4821,Jet Airways,Delhi,Cochin,1,10262,6,15,20,55,15.666666666666666,12,35
4822,Air India,Kolkata,Banglore,2,14083,5,24,7,0,18.333333333333332,1,20
4823,Vistara,Kolkata,Banglore,1,9345,9,6,7,10,16.25,23,25
4824,Jet Airways,Delhi,Cochin,1,12373,9,5,17,30,19.083333333333332,12,35
4825,Multiple carriers,Delhi,Cochin,1,10196,6,15,16,0,9.5,1,30
4826,IndiGo,Delhi,Cochin,1,5947,4,15,16,0,5.0,21,0
4827,Jet Airways,Kolkata,Banglore,1,13044,12,6,14,5,19.25,9,20
4828,Jet Airways,Kolkata,Banglore,1,9663,5,18,5,45,27.583333333333332,9,20
4829,Jet Airways,Banglore,New Delhi,1,27992,1,3,5,45,14.583333333333334,20,20
4830,IndiGo,Kolkata,Banglore,1,7476,3,24,15,10,4.666666666666667,19,50
4831,Air India,Kolkata,Banglore,1,10413,9,6,7,0,13.416666666666666,20,25
4832,Multiple carriers,Delhi,Cochin,1,10261,1,6,11,40,7.583333333333333,19,15
4833,Jet Airways,Kolkata,Banglore,1,14151,6,6,9,35,14.0,23,35
4834,Air India,Banglore,Delhi,0,5176,6,4,6,10,2.75,8,55
4835,Jet Airways,Delhi,Cochin,1,14714,6,6,10,0,18.416666666666668,4,25
4836,Jet Airways,Kolkata,Banglore,1,9314,5,15,17,0,21.416666666666668,14,25
4837,Jet Airways,Delhi,Cochin,1,14714,6,24,21,50,6.583333333333333,4,25
4838,Multiple carriers,Delhi,Cochin,1,12192,6,6,8,0,11.0,19,0
4839,SpiceJet,Mumbai,Hyderabad,0,1759,3,4,22,45,1.5,0,15
4840,IndiGo,Delhi,Cochin,1,4744,3,27,2,5,5.333333333333333,7,25
4841,Jet Airways,Banglore,Delhi,0,7229,5,21,19,50,3.0,22,50
4842,Jet Airways,Delhi,Cochin,1,15029,9,3,0,20,28.083333333333332,4,25
4843,IndiGo,Kolkata,Banglore,0,4462,3,15,20,25,2.6666666666666665,23,5
4844,SpiceJet,Chennai,Kolkata,0,6300,12,3,8,20,2.25,10,35
4845,Air India,Mumbai,Hyderabad,0,2575,3,21,19,30,1.25,20,45
4846,Jet Airways,Banglore,New Delhi,1,11087,12,3,18,55,24.25,19,10
4847,Multiple carriers,Delhi,Cochin,1,6305,3,27,4,0,9.333333333333334,13,20
4848,Vistara,Banglore,New Delhi,0,8290,9,3,19,40,2.6666666666666665,22,20
4849,Jet Airways,Banglore,Delhi,0,5769,6,18,7,10,3.0,10,10
4850,IndiGo,Banglore,Delhi,0,4990,12,4,21,15,3.0,0,15
4851,Air Asia,Banglore,New Delhi,0,6135,3,3,23,25,2.75,2,10
4852,IndiGo,Delhi,Cochin,1,5733,3,27,2,0,5.75,7,45
4853,Multiple carriers,Delhi,Cochin,1,7670,5,15,6,0,15.0,21,0
4854,Jet Airways,Delhi,Cochin,2,12819,6,27,19,10,23.833333333333332,19,0
4855,IndiGo,Banglore,Delhi,0,4823,3,5,20,0,2.8333333333333335,22,50
4856,IndiGo,Delhi,Cochin,1,6979,9,5,4,55,16.083333333333332,21,0
4857,Air India,Kolkata,Banglore,1,10493,3,24,9,25,9.083333333333334,18,30
4858,Air India,Delhi,Cochin,2,16111,9,3,20,0,23.25,19,15
4859,Air India,Delhi,Cochin,2,10651,9,6,22,0,21.25,19,15
4860,IndiGo,Delhi,Cochin,1,6600,5,27,5,5,11.083333333333334,16,10
4861,Jet Airways,Delhi,Cochin,2,10919,12,6,14,35,22.0,12,35
4862,IndiGo,Kolkata,Banglore,0,5198,3,21,10,10,2.75,12,55
4863,Air India,Banglore,New Delhi,2,12778,12,3,8,50,31.5,16,20
4864,IndiGo,Mumbai,Hyderabad,0,2754,3,27,19,5,1.4166666666666667,20,30
4866,IndiGo,Delhi,Cochin,1,7255,9,5,20,25,5.083333333333333,1,30
4867,Multiple carriers,Delhi,Cochin,1,14486,3,21,7,5,6.25,13,20
4868,GoAir,Delhi,Cochin,1,6591,4,21,7,0,5.916666666666667,12,55
4869,SpiceJet,Banglore,Delhi,0,3573,5,21,21,10,2.9166666666666665,0,5
4870,Jet Airways,Delhi,Cochin,1,10262,1,6,15,0,21.583333333333332,12,35
4871,Jet Airways,Kolkata,Banglore,1,14388,5,15,18,55,15.166666666666666,10,5
4872,Jet Airways,Delhi,Cochin,1,14714,3,6,17,30,25.5,19,0
4873,Jet Airways,Delhi,Cochin,2,10368,12,6,19,30,17.083333333333332,12,35
4874,SpiceJet,Chennai,Kolkata,0,3384,3,21,9,30,2.5833333333333335,12,5
4875,Air India,Kolkata,Banglore,1,7742,3,24,12,0,25.666666666666668,13,40
4876,IndiGo,Delhi,Cochin,1,6386,9,6,2,0,5.75,7,45
4877,Jet Airways,Banglore,Delhi,0,7229,6,6,18,55,3.0833333333333335,22,0
4878,Air India,Kolkata,Banglore,1,8891,6,5,9,25,9.083333333333334,18,30
4879,Multiple carriers,Delhi,Cochin,1,13587,1,6,13,0,8.0,21,0
4880,IndiGo,Delhi,Cochin,1,8227,3,27,7,30,5.833333333333333,13,20
4881,Air India,Kolkata,Banglore,2,12125,1,4,9,50,13.416666666666666,23,15
4882,SpiceJet,Kolkata,Banglore,0,3873,6,15,22,20,2.3333333333333335,0,40
4883,Multiple carriers,Delhi,Cochin,1,13377,12,6,16,0,9.5,1,30
4884,Jet Airways,Kolkata,Banglore,1,10953,12,5,20,25,27.166666666666668,23,35
4885,SpiceJet,Kolkata,Banglore,0,4622,9,3,6,55,2.6666666666666665,9,35
4886,Jet Airways,Kolkata,Banglore,1,14231,3,24,13,55,20.166666666666668,10,5
4887,Jet Airways,Delhi,Cochin,1,10262,6,24,21,50,21.166666666666668,19,0
4888,IndiGo,Banglore,Delhi,0,3943,4,15,22,10,2.8333333333333335,1,0
4889,Vistara,Kolkata,Banglore,1,8610,12,5,20,20,24.0,20,20
4890,Multiple carriers,Delhi,Cochin,1,6717,3,21,7,5,15.25,22,20
4891,Multiple carriers,Delhi,Cochin,1,10877,6,24,8,30,10.5,19,0
4892,IndiGo,Kolkata,Banglore,1,4775,1,5,15,15,4.833333333333333,20,5
4893,Jet Airways,Kolkata,Banglore,1,14571,9,6,16,30,6.083333333333333,22,35
4894,SpiceJet,Banglore,New Delhi,0,6205,3,24,9,35,2.9166666666666665,12,30
4895,Jet Airways,Kolkata,Banglore,1,14151,5,18,20,25,21.583333333333332,18,0
4896,Multiple carriers,Delhi,Cochin,1,6637,3,27,11,40,9.333333333333334,21,0
4897,Air India,Banglore,New Delhi,2,12074,3,3,7,30,27.333333333333332,10,50
4898,IndiGo,Kolkata,Banglore,0,4804,6,21,11,30,2.5833333333333335,14,5
4899,IndiGo,Kolkata,Banglore,1,7252,6,5,21,0,5.25,2,15
4900,IndiGo,Delhi,Cochin,1,6069,3,6,7,35,4.583333333333333,12,10
4901,Jet Airways,Delhi,Cochin,1,15554,9,5,11,30,7.5,19,0
4902,IndiGo,Chennai,Kolkata,0,3850,5,18,15,40,2.75,18,25
4903,Air India,Delhi,Cochin,2,12940,5,18,18,45,24.5,19,15
4904,SpiceJet,Kolkata,Banglore,1,8844,1,5,11,15,7.25,18,30
4905,Jet Airways,Delhi,Cochin,1,15190,12,6,7,5,11.916666666666666,19,0
4906,Jet Airways,Banglore,New Delhi,1,9134,3,15,8,0,8.166666666666666,16,10
4907,Jet Airways,Delhi,Cochin,1,11822,9,4,20,55,15.666666666666666,12,35
4908,Multiple carriers,Delhi,Cochin,1,15078,9,5,15,0,10.5,1,30
4909,SpiceJet,Mumbai,Hyderabad,0,11005,1,3,22,45,1.4166666666666667,0,10
4910,IndiGo,Delhi,Cochin,1,7006,3,21,15,0,10.583333333333334,1,35
4911,IndiGo,Banglore,New Delhi,1,4259,9,3,16,55,4.916666666666667,21,50
4912,Air India,Delhi,Cochin,2,11762,9,3,21,30,21.75,19,15
4913,Jet Airways,Banglore,New Delhi,1,8147,3,24,8,55,24.083333333333332,9,0
4914,SpiceJet,Kolkata,Banglore,0,3841,5,27,6,55,2.5833333333333335,9,30
4915,IndiGo,Kolkata,Banglore,0,4174,3,4,17,15,2.5833333333333335,19,50
4916,Jet Airways,Delhi,Cochin,1,12898,5,27,17,30,10.916666666666666,4,25
4917,SpiceJet,Delhi,Cochin,1,5583,6,6,15,45,6.333333333333333,22,5
4918,Jet Airways,Delhi,Cochin,1,10262,6,6,11,30,7.5,19,0
4919,Jet Airways,Banglore,Delhi,0,7229,6,5,6,0,2.75,8,45
4921,Vistara,Banglore,Delhi,0,4668,9,6,21,0,2.8333333333333335,23,50
4922,IndiGo,Banglore,Delhi,0,4990,4,18,18,25,2.9166666666666665,21,20
4923,IndiGo,Kolkata,Banglore,0,6985,3,24,22,10,2.75,0,55
4924,IndiGo,Banglore,Delhi,0,4823,3,4,16,55,3.0,19,55
4925,Vistara,Kolkata,Banglore,1,9345,5,18,7,10,11.666666666666666,18,50
4926,Jet Airways,Kolkata,Banglore,1,10844,5,15,14,5,26.25,16,20
4927,Jet Airways,Delhi,Cochin,2,14657,9,5,9,35,27.0,12,35
4928,IndiGo,Delhi,Cochin,1,6818,3,6,5,5,11.083333333333334,16,10
4929,Air India,Delhi,Cochin,2,11543,5,15,5,55,25.75,7,40
4930,SpiceJet,Mumbai,Hyderabad,0,2175,3,24,22,45,1.4166666666666667,0,10
4931,Jet Airways,Kolkata,Banglore,1,10844,6,6,18,55,21.416666666666668,16,20
4932,Jet Airways,Mumbai,Hyderabad,0,8040,1,4,7,5,1.4166666666666667,8,30
4933,Jet Airways,Kolkata,Banglore,1,14571,6,6,8,25,12.333333333333334,20,45
4934,Jet Airways,Kolkata,Banglore,1,14571,9,6,6,30,5.5,12,0
4935,Jet Airways,Delhi,Cochin,1,12898,5,21,16,0,20.583333333333332,12,35
4936,Multiple carriers,Delhi,Cochin,1,14848,12,6,10,0,9.25,19,15
4937,Multiple carriers,Delhi,Cochin,1,8283,5,18,19,0,6.5,1,30
4938,Jet Airways,Banglore,Delhi,0,7229,4,21,15,15,2.9166666666666665,18,10
4939,Multiple carriers,Delhi,Cochin,1,8405,5,18,11,40,13.833333333333334,1,30
4940,Jet Airways,Delhi,Cochin,2,19266,3,3,5,40,22.75,4,25
4941,Air India,Delhi,Cochin,1,11038,6,3,17,40,14.583333333333334,8,15
4942,Jet Airways,Banglore,Delhi,0,8016,12,6,18,55,3.0833333333333335,22,0
4943,SpiceJet,Chennai,Kolkata,0,3384,3,21,17,45,2.3333333333333335,20,5
4944,IndiGo,Delhi,Cochin,1,6573,9,4,18,35,6.916666666666667,1,30
4946,Jet Airways,Delhi,Cochin,2,15129,5,21,9,40,18.75,4,25
4947,IndiGo,Banglore,Delhi,0,3943,6,27,23,30,2.8333333333333335,2,20
4948,Jet Airways,Banglore,New Delhi,1,7832,3,24,22,50,13.416666666666666,12,15
4949,IndiGo,Banglore,New Delhi,0,6860,3,24,7,10,2.9166666666666665,10,5
4950,IndiGo,Banglore,Delhi,0,4823,12,5,18,25,2.9166666666666665,21,20
4951,Air India,Banglore,Delhi,0,5228,6,5,17,0,2.75,19,45
4952,Jet Airways,Kolkata,Banglore,1,13364,1,4,14,5,5.75,19,50
4953,Jet Airways,Banglore,New Delhi,1,13555,3,18,16,55,14.75,7,40
4954,IndiGo,Chennai,Kolkata,0,5277,6,3,22,5,2.3333333333333335,0,25
4955,Air India,Kolkata,Banglore,2,13243,12,5,7,0,18.333333333333332,1,20
4956,Multiple carriers,Delhi,Cochin,1,9794,9,5,6,0,13.0,19,0
4957,Jet Airways,Banglore,Delhi,0,8016,6,6,6,0,2.75,8,45
4958,Multiple carriers,Delhi,Cochin,1,13377,1,6,17,30,8.0,1,30
4959,Jet Airways,Kolkata,Banglore,1,12692,9,6,17,0,29.083333333333332,22,5
4960,Air India,Kolkata,Banglore,2,10697,6,6,8,20,10.166666666666666,18,30
4961,SpiceJet,Chennai,Kolkata,0,3384,3,27,9,30,2.5833333333333335,12,5
4962,IndiGo,Delhi,Cochin,1,6734,9,5,6,50,15.666666666666666,22,30
4963,Jet Airways,Kolkata,Banglore,1,10844,6,6,20,0,13.333333333333334,9,20
4964,Air India,Banglore,Delhi,0,5228,5,24,21,5,2.8333333333333335,23,55
4965,Air India,Kolkata,Banglore,1,8891,5,24,9,25,25.75,11,10
4966,IndiGo,Chennai,Kolkata,0,3384,3,27,7,55,2.3333333333333335,10,15
4967,Multiple carriers,Delhi,Cochin,1,17057,3,3,8,0,13.0,21,0
4968,IndiGo,Kolkata,Banglore,1,3480,3,4,19,20,4.416666666666667,23,45
4969,SpiceJet,Banglore,Delhi,0,4423,3,5,9,30,2.8333333333333335,12,20
4970,Jet Airways,Kolkata,Banglore,1,14178,9,6,6,30,22.166666666666668,4,40
4971,SpiceJet,Delhi,Cochin,1,4760,6,24,8,45,4.5,13,15
4972,Jet Airways,Kolkata,Banglore,1,14151,1,4,20,25,13.333333333333334,9,45
4973,Jet Airways,Kolkata,Banglore,1,12681,1,4,20,0,20.333333333333332,16,20
4974,Jet Airways,Delhi,Cochin,0,4886,3,4,11,0,3.25,14,15
4975,Air Asia,Kolkata,Banglore,0,3807,6,21,10,20,2.5833333333333335,12,55
4976,IndiGo,Kolkata,Banglore,0,4804,5,18,4,40,2.5833333333333335,7,15
4977,IndiGo,Banglore,New Delhi,1,5694,9,3,7,30,4.833333333333333,12,20
4978,Multiple carriers,Delhi,Cochin,1,10197,5,24,9,0,10.0,19,0
4979,IndiGo,Banglore,Delhi,0,4077,6,15,23,30,2.8333333333333335,2,20
4980,Jet Airways,Kolkata,Banglore,1,14781,1,5,6,30,11.75,18,15
4981,IndiGo,Kolkata,Banglore,0,5224,9,5,11,30,2.5833333333333335,14,5
4982,IndiGo,Kolkata,Banglore,0,4804,4,24,21,25,2.6666666666666665,0,5
4983,Jet Airways,Kolkata,Banglore,1,8586,5,21,6,30,22.166666666666668,4,40
4984,Air India,Kolkata,Banglore,1,7662,5,21,12,0,25.25,13,15
4985,Jet Airways,Delhi,Cochin,1,18550,3,3,9,55,8.916666666666666,18,50
4986,Vistara,Kolkata,Banglore,1,8610,12,6,17,0,6.416666666666667,23,25
4987,Jet Airways,Banglore,Delhi,0,7229,1,5,7,10,3.0,10,10
4988,Air India,Kolkata,Banglore,2,12009,6,6,10,0,19.416666666666668,5,25
4989,Jet Airways,Kolkata,Banglore,1,14151,5,18,17,0,28.083333333333332,21,5
4990,Air India,Delhi,Cochin,0,4729,9,4,5,10,2.8333333333333335,8,0
4991,Air India,Delhi,Cochin,0,7931,3,3,5,10,2.8333333333333335,8,0
4992,Jet Airways,Delhi,Cochin,1,12898,5,21,11,30,25.083333333333332,12,35
4993,Jet Airways,Delhi,Cochin,1,16289,9,3,6,50,21.583333333333332,4,25
4994,Jet Airways,Delhi,Cochin,2,13292,3,6,21,25,21.583333333333332,19,0
4995,Multiple carriers,Delhi,Cochin,1,7618,5,27,8,0,13.0,21,0
4996,Multiple carriers,Delhi,Cochin,1,13377,6,15,18,15,7.25,1,30
4997,Air Asia,Kolkata,Banglore,1,5192,12,6,7,35,15.916666666666666,23,30
4998,Multiple carriers,Delhi,Cochin,1,7268,6,24,11,40,7.583333333333333,19,15
4999,Jet Airways,Kolkata,Banglore,1,12384,5,24,20,25,13.333333333333334,9,45
5000,IndiGo,Banglore,New Delhi,0,5694,3,15,4,0,2.8333333333333335,6,50
5001,Jet Airways,Banglore,New Delhi,2,16338,3,18,8,55,7.0,15,55
5002,Multiple carriers,Delhi,Cochin,1,7198,6,6,13,0,12.5,1,30
5003,Jet Airways,Delhi,Cochin,1,6540,3,21,8,0,10.833333333333334,18,50
5004,Jet Airways,Mumbai,Hyderabad,0,3210,3,6,19,35,1.5,21,5
5005,SpiceJet,Kolkata,Banglore,0,3873,6,18,6,55,2.5833333333333335,9,30
5006,Air Asia,Banglore,Delhi,0,4483,4,21,11,10,2.75,13,55
5007,Air Asia,Delhi,Cochin,1,6752,5,15,16,45,5.666666666666667,22,25
5008,IndiGo,Banglore,Delhi,0,4823,12,4,7,10,2.9166666666666665,10,5
5009,Air India,Kolkata,Banglore,1,10203,6,5,20,30,12.416666666666666,8,55
5010,SpiceJet,Kolkata,Banglore,0,3873,5,18,22,20,2.3333333333333335,0,40
5011,SpiceJet,Mumbai,Hyderabad,0,2017,3,27,13,10,1.3333333333333333,14,30
5012,Jet Airways,Kolkata,Banglore,1,8586,6,6,8,25,20.25,4,40
5013,Jet Airways,Banglore,New Delhi,1,31825,1,3,22,50,11.583333333333334,10,25
5015,Jet Airways,Delhi,Cochin,1,10262,6,6,2,15,26.166666666666668,4,25
5016,IndiGo,Delhi,Cochin,1,6593,1,6,20,25,5.083333333333333,1,30
5017,SpiceJet,Banglore,Delhi,0,3971,6,24,21,10,2.9166666666666665,0,5
5018,Jet Airways,Delhi,Cochin,1,16289,9,3,19,15,23.583333333333332,18,50
5019,Jet Airways,Kolkata,Banglore,1,9314,1,5,9,35,24.166666666666668,9,45
5020,Jet Airways,Banglore,Delhi,0,4030,5,21,17,45,3.0,20,45
5021,Multiple carriers,Delhi,Cochin,1,13587,12,6,14,0,7.0,21,0
5022,Jet Airways,Kolkata,Banglore,1,9314,1,5,20,25,21.583333333333332,18,0
5023,Air Asia,Delhi,Cochin,1,6253,6,15,20,45,10.416666666666666,7,10
5024,Air Asia,Kolkata,Banglore,1,5192,4,15,7,35,15.916666666666666,23,30
5025,Air India,Kolkata,Banglore,2,16372,1,5,9,25,28.333333333333332,13,45
5026,Vistara,Banglore,Delhi,0,5403,4,24,11,30,2.8333333333333335,14,20
5027,Multiple carriers,Delhi,Cochin,1,11200,3,27,11,30,7.333333333333333,18,50
5028,IndiGo,Chennai,Kolkata,0,3858,12,6,11,35,2.4166666666666665,14,0
5029,IndiGo,Kolkata,Banglore,0,4174,6,4,15,30,2.5833333333333335,18,5
5030,Air India,Delhi,Cochin,0,5411,4,27,18,5,3.0833333333333335,21,10
5031,IndiGo,Mumbai,Hyderabad,0,3175,5,15,16,55,1.5,18,25
5032,IndiGo,Chennai,Kolkata,0,3858,5,24,14,45,2.3333333333333335,17,5
5033,Jet Airways,Kolkata,Banglore,1,13941,1,5,20,0,8.666666666666666,4,40
5034,Air India,Delhi,Cochin,2,12182,6,15,13,15,30.0,19,15
5035,IndiGo,Banglore,Delhi,0,4990,6,21,16,55,3.0,19,55
5036,Jet Airways,Kolkata,Banglore,1,10539,9,6,20,25,25.666666666666668,22,5
5037,IndiGo,Banglore,New Delhi,0,6860,9,3,10,5,2.9166666666666665,13,0
5038,Vistara,Delhi,Cochin,0,8001,6,3,14,55,2.9166666666666665,17,50
5039,Jet Airways,Delhi,Cochin,1,10262,6,27,22,50,20.166666666666668,19,0
